book_id,similar_books,publication_year,title,writers,illustrators,contributors,editors,translators
1062268,"['9772840', '9037520', '5983396', '16130202', '217922', '17570744', '98458', '2178119', '131631', '217505', '217804', '17570746', '6151033']",1998.0,New Frontier (Star Trek New Frontier: #1-4),['13681'],[],[],[],[]
1575295,[],2002.0,Make Your Kid a Millionaire: 11 Easy Ways Anyone Can Secure a Child's Financial Future,['731795'],[],[],[],[]
473777,[],2007.0,Undermining Science: Suppression and Distortion in the Bush Administration,['265131'],[],[],[],[]
644419,[],,Antologia - Jose Hierro,"['72596', '347120']",[],[],[],[]
644417,[],,Hostage To War: A True Story,['13993398'],[],[],[],['646269']
644416,"['5985124', '650750', '735504', '390773', '358995', '274060', '11737143', '1004959', '1354730', '385483', '52842', '446307', '729801', '96926', '41090', '364220', '650375', '12157710']",1999.0,Blue Light,['20850'],[],[],[],[]
615996,"['1702042', '634125', '12490726', '1291102', '1406870', '1533656', '4044364', '562744', '1437766', '1228025', '591321', '648167', '392989', '1226733', '625198', '634134', '1479168', '3773968']",,Honk If You Are Jesus,['34076'],[],[],[],[]
105018,"['99329', '27788', '6440', '415836', '1719304', '826885', '38296', '40425', '62111', '888', '210834', '62446', '388223', '529243', '351287', '572692', '107342', '767478']",1991.0,Robinson Crusoe,['2007'],[],[],['1679667'],[]
1237733,[],1977.0,The Tenth Fontana Book of Great Ghost Stories,[],[],"['5394375', '101264', '183525', '443003', '8993', '1010170', '462629', '51606', '26930', '7215088', '14403', '829014', '941329', '4855331']",[],[]
689663,"['6678291', '6704682', '1181469', '3979665', '20744345', '44538', '18223780', '65140', '10282984', '2921232', '12121243', '1111242', '315818', '587166', '15801680', '7338070']",2007.0,Gatsby's Girl,['7086'],[],[],[],[]
68515,[],2000.0,The Warlord's Puzzle (Warlord's Series),['38600'],['463711'],[],[],[]
68517,[],2001.0,The Warlord's Beads (Warlord's Series),['38600'],['463711'],[],[],[]
68516,"['8937186', '711653', '6340161', '62550', '1244048', '2241090', '7857076', '621233', '46437', '19477970', '6309636', '9828946', '7929891', '11797456', '3687885', '11294006']",2005.0,The Warlord's Son,['38235'],[],[],[],[]
68511,[],2006.0,"Warlord: No Better Friend, No Worse Enemy","['38595', '38594']",[],[],[],[]
68513,"['7724257', '1257271', '987508', '6929566', '18811222', '317616', '819060', '17159382', '12458287', '13549029']",2007.0,"Warlord  (Chronicles of the Warlands, #3)",['38598'],[],[],[],[]
68512,"['716603', '103927', '143618', '302022', '17354111', '6953744', '1558961', '1824897', '8710740', '51181', '467573', '6111443', '6014202', '209541', '5763888', '10293102', '11824810']",,"Warlords: An Extraordinary Re-creation of World War II through the Eyes and Minds of Hitler, Churchill, Roosevelt, and Stalin","['38597', '38596']",[],[],[],[]
68519,"['122119', '13343060', '13170027', '3102350', '1317687', '10247684', '1927883', '1429588', '635271', '970233', '192975', '836528', '13624404']",2002.0,"The Dragon King Saga (The Dragon King, #1-3)",['28083'],[],[],[],[]
61137,"['13236374', '25387912', '12885370', '12649906', '21423954', '213268', '12901967', '12528814', '7169634', '747490', '933863', '108837', '13426361', '5025488', '16155330', '23848568', '518981']",,50 Things Every Young Gentleman Should Know (Gentlemanners Books),"['34399', '34398']",[],[],[],[]
274306,"['2040654', '13584669', '10723211', '2704189', '7038627', '631603', '123473', '1054627', '57512', '1244594', '818617', '13538975', '185064', '880903', '631604', '256641', '631596', '4964247']",,Get Your Crochet On! Hip Hats & Cool Caps,['159859'],[],[],[],[]
592995,[],2002.0,Student Companion to John Steinbeck,['322719'],[],[],[],[]
488640,"['6633357', '725325', '2474047', '8268908', '8217712', '200722', '3489271', '7815373', '414056', '754872', '90007', '3106266', '1341254', '3151107', '221626', '8726488', '1856217', '221883']",,Next Man Up: A Year Behind the Lines in Today's NFL,['42993'],[],[],[],[]
488647,[],2003.0,Glory's Last Victim,"['272922', '3525857']",[],[],[],[]
74534,"['476889', '916713', '264919', '21413938', '44870', '1910120', '112117', '93283', '15739430', '447937', '1390599', '17302370', '546652', '836270', '1923550', '8541031', '172221']",2004.0,Revolting Rhymes & Dirty Beasts,['4273'],[],[],[],[]
74535,"['7205446', '112117', '12973470', '1134691', '6488064', '17262525', '14358642', '8034761', '20697530', '12991832', '3187073', '496382', '152709', '39272', '32517', '10929997', '171005', '438251']",1996.0,Roald Dahl's Cookbook,"['4273', '4278']",['146'],[],[],[]
74532,"['473623', '351023', '511567', '120822', '245939', '1015148', '119502', '1414244', '7041525', '962781', '1067693', '45159']",2003.0,George's Marvellous Medicine,['4273'],['146'],[],[],[]
74531,"['254454', '1356529', '112117', '9317067', '163982', '328813', '412319', '415325', '132383', '867180', '47511', '659372', '3484995', '1112010', '305240', '61325']",2001.0,The Great Automatic Grammatizator And Other Stories,['4273'],[],[],[],[]
1500369,[],1986.0,"Christine De Pizan's ""Epistre Othéa"": Painting And Politics At The Court Of Charles Vi",['175360'],[],[],[],[]
274868,"['6757375', '6091035', '42288', '458071', '340108', '196942', '870667', '715058', '1267733', '23311617', '11377373', '13356652', '1112665', '632856', '653926', '835027', '25162', '1801618']",,The Legend of Holly Claus,['160195'],['506873'],[],[],[]
411101,[],1996.0,Traditional Crafts from Africa,['55499'],['3998348'],[],[],[]
411103,"['217605', '303439', '95378', '5209480', '18499895', '1262018', '591498', '604737', '114941', '138239', '738763', '16130021', '378501', '3228366', '85865', '286276', '611898', '1879933']",1999.0,Lo's Diary,['232792'],[],[],[],['183680']
319797,[],,The Story of the Middle Ages,['183759'],[],[],[],[]
267024,[],2002.0,"Diamonds Are for Princess (The Powerpuff Girls Plus You Club, #12)",['13957'],"['215601', '246772', '7084403']",[],[],[]
425745,[],2001.0,A Beginner's Guide to Short-Term Trading: Maximize Your Profits in 3 Days to 3 Weeks,['74472'],[],[],[],[]
848786,"['117251', '1423', '1042903', '862952', '246035', '209186', '435338', '786010', '265650', '1591', '6251772', '179142', '178911', '505576', '295771', '178599', '765552', '316943']",2005.0,Romeo y Julieta,"['947', '36809', '36810']",[],[],[],[]
848780,"['6122329', '432342', '285180', '481646', '1289662', '952429', '1264055', '377599', '1055649', '25348514', '1020287', '921712', '297928', '1002484', '6413728', '7193016', '576052', '2609422']",1972.0,Demon Lover,['124006'],[],[],[],[]
193441,[],2005.0,Alberta Va En Busca Del Amor/alberta Goes In Search For Love,"['112719', '112717']",[],[],[],[]
193440,"['518723', '162084', '207440', '1640282', '664778', '157195', '122158', '118065', '104831', '377815', '346419', '1330181', '146467', '1418816']",1996.0,طومار شیخ شرزین، فیلم‌نامه,['3094067'],[],[],[],[]
173907,"['6415924', '668027', '612153', '159016', '541069', '684504', '1077024', '691693', '816335', '691609', '275475', '406341', '9626015', '6818096', '2917001', '293202', '607547']",1999.0,Confirmation: The Hard Evidence of Aliens Among Us,['18454'],[],[],[],[]
513966,"['432513', '1100834', '391789', '762719', '22363629', '2871107', '3765', '1971658', '7090244']",1988.0,"Scorpius (John Gardner's Bond, #7)",['8190675'],[],[],[],[]
513967,"['415153', '432507', '391789', '762719', '1971658']",,Moonraker,['2565'],[],[],[],[]
486085,"['868426', '1048288', '767642', '1252609', '640565', '5263037', '118249', '141152', '13337', '13414919', '1075094', '1660186', '9862398', '614121', '323707']",1982.0,The Rig Veda: An Anthology of One Hundred Eight Hymns,['5158478'],[],[],[],['31491']
844920,[],2003.0,"The Last Posse: A Jailbreak, a Manhunt, and the End of Hang-'Em-High Justice",['168819'],[],[],[],[]
17123,"['788331', '60930', '46456', '1302584', '104344', '1101679', '68021', '200883', '8966218', '5730888', '908311', '285563', '6171892', '334176', '121606', '77554', '13374', '27059']",1994.0,The Handmaid's Tale,['3472'],[],[],[],[]
17121,"['11908', '9592', '12467', '5845', '592657', '30672', '16113', '92508', '338798', '267243', '28747', '30597', '261441', '9858081', '5809', '778463', '43945', '24835']",,Catch-22,['3167'],[],[],[],[]
17127,"['290602', '6499774', '239233', '543575', '118651', '158743', '1086286', '116239', '1203847', '1633904', '1558018', '108636', '216498', '16248551', '2032908', '16241536', '22131']",,Amy Tan Collection: The Joy Luck Club / The Kitchen God's Wife,['5246'],[],[],[],[]
17125,"['88459', '109812', '847214', '71149', '184913', '78024', '5700', '404150', '3532', '171091', '97381', '138612', '74397', '162259', '132543', '589257', '204185', '499378']",2005.0,One Day in the Life of Ivan Denisovich,['10420'],[],[],[],['192496']
162188,[],2002.0,Social Marketing: Improving the Quality of Life,"['37492', '94041', '94042']",[],[],[],[]
118080,"['17262248', '12900698', '8032967', '877658', '1274981', '6399410', '1229029', '320587', '1967783', '318230', '1342839', '2113459', '555173', '419033', '3812507', '18048988', '277212', '858494']",2004.0,Dig!,"['36269', '36268']",['718773'],[],[],[]
162186,"['570213', '484014', '2042854', '418324', '1265474', '19428654', '7684953', '21539509', '2581004', '8747649']",2005.0,Marketing for Hospitality and Tourism,"['37492', '94038', '94037']",[],[],[],[]
81989,[],,"How to Make Money in the Stock Market-Buy 2,500 Different Stocks-Pay no Commission",['46818'],[],[],[],[]
81985,"['154246', '81976', '54388', '6100516', '75835', '746104', '464222', '160034', '1265296', '998023', '248748', '608640', '6427967']",,The Austrian Theory of the Trade Cycle and Other Essays,"['46810', '46766', '892338', '46814', '670307']",[],[],['46773'],[]
152681,[],1995.0,Western Wind,['43740'],[],[],[],[]
81980,"['154246', '81985', '464222', '6193533', '54388', '746104', '6100516', '608640', '747182', '16611', '424575', '980031', '587482', '168861', '1430257', '2283440']",,America's Great Depression,['46810'],[],[],[],[]
152687,"['25709', '673655', '1686', '232467', '590692', '25708', '82406', '354007', '260811', '427961', '370774', '673855', '398834', '43958', '406639', '483701', '71653', '1676414']",,The Confessions of St. Augustine,['6819578'],[],[],[],[]
47942,"['584449', '175765', '9135913', '272809', '74643', '151882', '6372574', '1892541', '164994', '967775', '682905', '291921', '44484', '13049091', '107469', '273545']",2006.0,Holy Bible: HarperCollins Study Bible: Fully Revised & Updated,"['26889', '26888']",[],[],['26890'],[]
866338,"['196972', '571931', '1303416', '1285141', '1106375', '871980', '1293622', '207212', '554185', '639147', '1310108', '1354760', '1241496', '10322836', '8618171', '817496', '913015', '9727210']",1992.0,Baseball Ballerina,['8758'],[],[],[],[]
1160501,"['1084489', '17339', '112973', '1319537', '971836', '1616246', '993792', '396082', '398753', '2149363', '6013686', '199264', '3375344', '174871', '8748237', '1196021', '604065']",2001.0,The Ballad of the White Horse,['7014283'],[],[],[],[]
266986,"['1148053', '468837', '942333', '1131909', '1660707', '366121', '707848', '1202122']",2002.0,Emil And The Three Twins,['6519'],[],[],[],[]
266981,[],2001.0,The Hard Blue Sky,['97082'],[],[],[],[]
692539,[],,Being Muslim,['370222'],[],[],[],[]
1255551,[],2007.0,Time Out Guide to Tokyo,['3105696'],[],[],[],[]
441267,"['207153', '564858', '130580', '232109', '819138', '774600', '130206', '122482', '975534', '8248', '13164526', '233818', '857528', '519125', '156770', '233711']",,Where the Red Fern Grows,['6810'],[],[],[],[]
645244,"['13480258', '12349760', '11058320', '1957880', '7092490', '6849661', '1167730', '3248853', '11293784', '1144532', '3695909', '11560914', '11102173', '24248906', '1885730', '688079', '3165049', '9608995']",2004.0,Finding Grace,['347427'],[],[],[],[]
645248,[],2006.0,The Complete Idiot's Guide to Baby Sign Language,['347429'],[],[],[],[]
614963,[],2001.0,Collision and Collusion: The Strange Case of Western Aid to Eastern Europe,['332815'],[],[],[],[]
2356084,"['668554', '48183', '696780', '16451', '215641', '423707', '501329', '137792', '391859', '717709', '65403', '541456']",2002.0,Standing in the Rainbow,['6125'],[],[],[],[]
399668,[],,Beavis and Butthead Ensucklopedia,['96756'],[],"['858230', '855526', '18843', '1979088']",[],[]
429553,"['656020', '577258', '298463', '1460598', '1295014', '285565', '91040', '1295034', '1082276', '467390', '13177385', '1475260', '574267', '7821811', '958909', '116297', '214618', '9767']",2002.0,Daughters of a Coral Dawn,['1565'],[],[],[],[]
429552,"['577258', '1243755', '91040', '1295014', '1121760', '612226', '2003630', '6719507', '258632', '44546', '1191413', '886000', '486478', '1295023', '538842', '10264376', '17290869', '33613162']",2002.0,Daughters of an Amber Noon,['1565'],[],[],[],[]
691098,[],,Barks Comics & Stories 06: Band 16 - 18,['3582'],[],[],[],[]
1149438,[],2003.0,From Cocoa Bean To Chocolate,['47471'],[],[],[],[]
1532454,[],,Where Love Is: Artwork by Robert Duncan,['3102710'],[],[],[],[]
2100428,[],2004.0,27 Men Out: Baseball's Perfect Games,['32510'],[],[],[],[]
379983,"['453725', '304083', '79460', '239690', '52111', '356412', '85357', '72393', '11393550', '200621', '662633', '829619', '379013', '338276', '635657']",,Vested Interests: Cross-Dressing and Cultural Anxiety,['18267'],[],[],[],[]
286297,"['763047', '33770', '251519', '178813', '228617', '2202049', '228619', '9302', '835155', '2141830', '413491', '491735', '26209']",,In Her Shoes,['9212'],[],[],[],[]
286298,"['18406247', '134031', '37785', '227194', '532465', '1042536', '9031389', '465956', '586202', '8873797', '468595', '182125', '25762', '114616', '727621', '45787', '9350997', '75496']",1987.0,First Light,['45531'],[],[],[],[]
651219,[],,None of Us Will Return,['138593'],[],[],[],['3089922']
124551,"['289115', '6575431', '294140', '87210', '1733397', '8698483', '674429', '332673', '13373401', '1225655', '34229653', '1395304', '279014', '94739', '640110', '3554648', '483246', '2682894']",2007.0,Socialite Evenings,['4615161'],[],[],[],[]
124550,"['1693048', '25084470', '2179581', '28813549', '23119863', '1361319', '6615011', '128000', '27222940', '4436963', '318954', '564159', '1753947', '25196583', '37611', '21857952', '13221402', '13513058']",2005.0,Spouse: The Truth about Marriage,['4615161'],[],[],[],[]
124553,"['101285', '4443618', '287872', '554287', '564159', '128000', '101390', '3553026', '181343', '644945', '290382', '2935923', '2365765', '981436', '201020', '486104', '829110']",2007.0,Starry Nights,['4615161'],[],[],[],[]
124556,[],,Small Betrayals,['4615161'],[],[],[],[]
557624,[],1997.0,Masters of Light: Dutch Painters in Utrecht During the Golden Age,[],[],[],['305833'],[]
134722,[],2003.0,George Herbert Mead and Human Conduct,['49932'],[],[],['3904374'],[]
1186052,[],2002.0,Within These Walls: Memoirs of a Death House Chaplain,"['2788881', '84172']",[],[],[],[]
443608,[],,Music for Pleasure: Essays in the Sociology of Pop,['217050'],[],[],[],[]
539284,[],2004.0,Runaway Jack,['297211'],[],[],[],[]
325698,[],,"Execution Poems: The Black Acadian Tragedy of ""George and Rue""",['13181'],[],[],[],[]
469601,[],2002.0,At Home With Friends: Spontaneous Celebrations for Any Occasion,"['262997', '262996']",[],[],[],[]
845996,"['522144', '769323', '405305', '392640', '575784', '95199', '267887', '1150248', '1891659', '353494', '1021599', '1824897', '273058', '198796']",2002.0,My Silent War: The Autobiography of a Spy,['289654'],[],[],[],[]
401474,"['214616', '331018', '22562', '623533', '203498', '208213', '451589', '10865898', '12951039', '83443', '2146647', '6622938', '6324589', '917693', '623534', '638699']",2004.0,Room to Grow: An Appetite for Life,"['227601', '117888']",[],[],[],[]
763122,[],2007.0,"Hell Town (The Last Gunfighter, #16)",['20852'],[],[],[],[]
763125,"['6596737', '1863391', '615157', '10635926', '1123566', '121276', '13359163']",2005.0,"The Drifter (The Last Gunfighter, #1)",['20852'],[],[],[],[]
